pid	margin	condition	start_date	end_date	lowstock
39434	10.4	new	202012262314	202806050908	false
39435	16.0	new	202109161607	202803100756	false
39800	13.4	used	202109060759	202804050435	false
39802	13.9	new	202107202141	202610141437	false
39868	15.1	new	202011010029	202803160412	false
39873	16.9	used	202205020948	202802091605	false
40086	10.4	new	202108030959	202709081210	false
40087	11.9	new	202105051525	202805020842	true
40088	18.3	new	202108260431	202712230755	false
39429fam	19.1	new	202301201309	202705130656	false
39430fam	16.0	new	202203162019	202802030755	true
39431fam	19.9	new	202111232018	202805270058	false
39434fam	15.7	new	202011191749	202709230620	false
39435fam	18.9	used	202012250801	202803060006	false
40365	11.9	new	202110152324	202611012136	false
39509	19.0	new	202008220643	202709120301	true
39526	14.6	new	202008270452	202711110425	true
39527	16.3	new	202009061947	202608121345	false
39539	16.2	new	202104141849	202706050951	false
39541	18.6	used	202303190727	202806081920	true
39549	12.6	new	202304112207	202801221953	true
39550	14.3	new	202306091752	202704120201	true
39578	10.4	new	202102260951	202806210945	false
39613	11.3	new	202203050821	202704181053	false
39614	16.6	new	202008071951	202801040427	false
39628	13.6	new	202211070807	202608221131	true
39630	16.4	new	202008211009	202607130239	true
39636	17.2	new	202106171954	202701211846	false
39648	15.4	new	202207221230	202710230716	false
39665	19.4	new	202104262309	202707051752	false
39680	14.8	new	202306210707	202711301651	false
39684	18.5	new	202104260910	202711052146	false
39738	14.5	new	202109182107	202708230609	false
39747	13.3	new	202203062053	202712141743	false
40104	12.7	new	202107010923	202706280015	true
40105	19.7	new	202210232345	202610090616	false
40110	13.1	new	202212021831	202610080111	true
40111	17.6	new	202110152232	202705090607	false
40123	15.0	new	202209111930	202706161617	false
40125	16.1	new	202209162029	202701280046	false
40131	18.4	new	202304040507	202609301102	false
40140	13.7	new	202012281929	202608160210	false
40142	17.8	used	202307032224	202707081140	false
40144	15.2	new	202110221218	202608300350	false
40154	16.5	new	202108240808	202804230206	false
40187	13.5	new	202302121254	202608181859	false
40189	12.9	new	202010230415	202702250839	false
73330	16.4	new	202303131944	202802160204	false
73327	13.4	new	202307180027	202610072037	false
73357	16.2	new	202304130456	202711080702	true
77020	18.4	new	202306050324	202704020353	false
77022	11.1	new	202011090029	202610091523	false
77017	16.4	new	202104041259	202804231514	false
77023	12.1	new	202212070839	202712191933	false
40209	15.3	new	202302031229	202612111030	false
40214	19.7	new	202109010327	202803131331	false
40216	16.0	new	202210030626	202612111808	false
40261	10.8	used	202012052043	202608140602	true
68734	10.8	new	202210012010	202611080544	false
68746	15.9	new	202212181804	202806082010	false
68764	19.5	used	202303051621	202706201444	false
71469	15.8	new	202204262230	202707271727	false
72531	11.8	used	202009040137	202803162127	false
72532	19.3	new	202203220841	202706301637	false
72562	16.4	used	202012070445	202806040342	false
77033	15.1	new	202301042144	202706300235	false
77019	17.3	new	202105261816	202805210558	false
77018	18.0	new	202107172134	202806041652	false
77030	12.5	new	202105152326	202609090407	false
77036	14.7	new	202212072336	202711081754	false
79206	10.8	new	202102101909	202702152308	false
79236	14.6	new	202112010340	202611022208	false
78884	16.5	new	202306270916	202608251814	false
78890	13.6	new	202012270010	202607052339	false
79205	13.9	new	202209082000	202609072305	false
79247	14.1	new	202112171602	202709280715	false
79253	14.8	new	202207110909	202608221713	false
80384	16.6	new	202206080114	202707051812	false
70242	15.2	new	202301060513	202709250050	false
70266	11.2	used	202102071733	202712281339	false
70278	11.4	new	202305101344	202806071739	false
70296	15.9	used	202208281510	202711151327	false
70311	17.0	used	202008052216	202704111350	false
70239	10.9	new	202306300114	202703212307	false
70263	13.8	used	202110101535	202801220243	false
70238	10.6	new	202010141603	202711090659	false
70250	13.9	new	202209051311	202710060114	false
77784	16.9	new	202009210040	202702151529	false
40814	14.5	new	202202261945	202705132320	false
77826	12.2	new	202204291421	202610150943	false
77838	13.8	new	202209010701	202806101229	false
77856	14.7	new	202104260416	202710101910	false
77862	10.4	new	202110191718	202711172154	false
77868	10.5	new	202201040537	202805011113	false
77733	12.1	new	202012231823	202709120624	false
77739	17.7	new	202107271332	202801051504	false
77751	19.6	used	202010160742	202704010201	false
77757	12.5	new	202204202002	202608202221	false
77763	18.4	new	202101161517	202702202345	false
77769	11.4	new	202205280326	202610181236	false
77775	14.2	new	202306271624	202703070221	false
77781	13.7	used	202109252233	202710250750	false
79010	18.8	used	202205171037	202712310714	false
79202	15.2	new	202111131450	202705201831	false
79208	10.4	new	202208041532	202806240631	true
79220	14.1	new	202110182247	202702041433	false
79256	13.6	new	202304291934	202801160212	false
78892	10.2	new	202103250013	202703200055	false
78952	11.5	new	202304171524	202710031646	false
80383	10.0	used	202307171228	202708091531	false
80382	17.5	new	202305050841	202710171215	false
80123fam	13.5	new	202304090910	202610241630	false
80167fam	13.5	new	202110020452	202710251200	false
70246	10.1	new	202105170912	202708130303	false
70252	18.0	new	202010011731	202610120603	false
70234	18.7	new	202209042117	202804291104	true
70264	15.5	new	202209050918	202711110740	false
70294	17.4	new	202101050643	202704142323	false
70300	15.7	new	202208221748	202709110613	false
70306	14.5	new	202203190424	202802011324	true
70249	15.5	used	202301172158	202803101054	false
70243	15.4	new	202107241514	202705130337	false
70255	18.7	new	202110281755	202608072030	false
70291	14.1	new	202105051651	202706210725	false
70297	13.6	new	202306290627	202610160105	false
70247	12.5	new	202102081248	202712032303	false
70253	12.8	new	202212280902	202712200629	false
70277	13.2	new	202104170025	202806121018	false
70283	10.8	new	202103071516	202705080604	false
70301	18.4	new	202109051227	202708151441	false
77835	12.6	new	202011262137	202611201254	false
77871	15.9	new	202107152001	202708130719	false
78039	12.2	new	202306270431	202707191542	false
79216	16.5	new	202110271300	202709040202	false
40430	12.1	new	202206052251	202806011905	false
40433	18.6	new	202108051242	202709041425	false
40436	18.3	new	202206250215	202707161414	true
79234	10.8	new	202201092328	202707221559	false
79203	14.5	new	202211010001	202805160713	false
80184fam	11.8	new	202303220647	202611240216	false
40422	13.8	new	202306271538	202711221001	false
40423	12.2	new	202107212031	202709252023	false
80605	18.5	new	202205120807	202705252138	false
80604	11.1	new	202106152326	202610210104	true
80603	18.1	new	202008150446	202703150009	false
80679	16.3	new	202303020750	202704220205	true
80769	18.7	new	202302111537	202703190731	false
80736	11.9	new	202106192353	202607242333	false
80688	12.3	new	202010060035	202611081115	false
40489	11.5	new	202107222317	202609220724	false
40494	19.6	used	202204161251	202704022351	false
40499	16.8	new	202205201146	202709092159	false
68372	15.1	used	202209090240	202706260155	false
68354	11.5	new	202204180730	202702092309	false
68366	18.7	new	202207201425	202701040054	false
68355	13.4	used	202212081317	202706091608	false
68361	17.9	new	202203101815	202804170751	false
68351	13.1	new	202207301203	202804230309	false
68357	15.6	new	202101242140	202702250347	false
68363	15.7	new	202212121419	202707261038	true
68353	15.7	new	202104241415	202805201819	false
68359	11.6	used	202208080524	202709250117	false
68365	19.4	new	202204171715	202610051553	true
68356	12.3	new	202306090027	202804090114	false
68362	18.1	used	202102091802	202801052242	false
68370	17.7	new	202210061835	202607271222	false
68352	13.6	new	202108100520	202711111147	false
68358	18.6	new	202107202326	202711302147	false
40593	14.4	new	202201100853	202803241135	true
70603	15.9	new	202104052214	202710110358	false
70593	11.6	new	202212140056	202706240616	false
70599	13.2	used	202304021224	202805020641	false
70629	10.5	new	202306041916	202711112156	true
70601	17.6	new	202206051413	202803061833	false
70616	19.3	new	202203080338	202709240206	false
76491	18.4	new	202204220623	202611151714	false
76486	19.3	new	202207120948	202712100939	false
76492	13.4	new	202009280954	202612191143	false
76490	14.1	new	202211201755	202706082241	false
76545	18.2	new	202104291925	202708080745	false
69955	16.1	new	202210042050	202706170428	false
69997	17.5	new	202206031759	202609030215	false
70123	10.1	new	202107120021	202707310620	true
40625	19.5	new	202208161840	202607210957	true
40638	18.6	new	202207061042	202805231341	false
41548	10.9	new	202301201240	202708220830	false
41560	19.0	new	202304081943	202801291743	false
41704	19.0	new	202106010844	202710271338	false
41705	19.8	new	202012210043	202612292125	false
73988	10.1	used	202207240703	202803141109	false
73992	13.9	new	202102242348	202703262304	false
73993	14.7	new	202205250543	202805260246	false
73985	19.4	new	202202031952	202709221051	false
75588	19.0	new	202110111303	202610201421	false
75678	17.0	new	202210240327	202610021245	false
41674	19.3	used	202301261405	202708060248	false
41683	10.3	new	202302281654	202706240018	false
41753	10.5	new	202101011153	202707311739	false
41754	14.9	new	202107130907	202608220917	false
41755	17.6	new	202102140348	202806231952	true
41756	18.7	new	202202171307	202705101740	false
73907	12.8	used	202210032146	202708090842	false
73839	10.4	new	202106192207	202702132119	false
71871	18.5	new	202305130019	202703211536	false
71863	13.5	new	202112040553	202704010607	false
71869	15.2	new	202305240934	202708200811	false
71866	19.2	new	202207211437	202705212109	false
71862	19.0	new	202304231123	202610082303	false
71868	16.0	new	202206252241	202710232317	true
71864	17.8	new	202204120225	202805210848	false
71870	10.2	new	202107011456	202710012136	false
72165	12.6	new	202208111829	202702200908	false
72183	15.2	new	202108022154	202802150735	false
72225	11.9	new	202010180330	202804162042	true
72291	16.4	new	202110221716	202607240954	false
72315	15.3	new	202102202018	202609020117	false
73285	18.6	new	202010300342	202801230737	false
73287	18.1	new	202302030237	202802241112	true
41458	15.3	new	202008202109	202702071558	false
41461	12.8	new	202112280451	202803100357	false
41216	11.4	new	202109111522	202609112341	false
41235	11.8	new	202204210044	202708171713	false
40999	16.9	new	202207211550	202805201320	false
41000	17.1	new	202210101738	202704290656	false
41001	14.4	new	202102201129	202708241625	false
41013	12.5	new	202012192256	202801140511	false
41018	15.6	new	202111170141	202806041410	false
41019	10.5	new	202206301333	202701260854	false
41023	17.5	new	202108262109	202701221354	false
41024	19.6	new	202306261933	202708101119	false
41060	11.4	used	202204150809	202704190422	false
41064	11.0	new	202008152256	202609190528	false
41065	16.5	new	202302180206	202701102034	false
41095	11.5	new	202204011826	202611131510	false
41133	13.0	new	202302270649	202710211906	true
41157	11.0	new	202207271606	202804110320	false
73909	14.8	new	202207100251	202805180327	false
73912	11.0	new	202010132038	202803041046	false
52959fam	17.8	new	202205061614	202804100104	false
69763	16.2	new	202212111250	202711052354	true
69761	11.4	new	202305261350	202804221400	false
69779	10.8	new	202306111536	202703031249	false
40955	13.5	new	202205010903	202701031749	false
40956	15.5	new	202208140818	202803050734	false
40971	19.8	new	202304280504	202705211014	true
40972	13.2	new	202008230510	202802120311	false
41925	14.4	new	202105240654	202704240943	false
41947	17.5	new	202304100434	202711290717	true
69818	18.3	new	202206241842	202611052248	false
69758	14.3	new	202009152040	202704040259	false
69764	13.4	new	202106041229	202611090629	false
69830	17.1	new	202103061951	202707250439	false
69896	20.0	new	202011100006	202703290221	false
69819	17.1	new	202207230528	202704142315	false
41804	18.1	new	202204050541	202803241413	false
41849	14.3	new	202008102333	202706230336	false
41850	18.6	used	202204281305	202705121255	false
41851	16.9	new	202210032334	202707160707	false
41852	19.4	new	202009110607	202806122356	false
41855	12.8	new	202203252200	202707262056	false
41891	17.2	new	202207062112	202609121751	false
41892	11.6	new	202208080015	202806170531	false
42007	17.8	new	202303151418	202703290017	true
42013	10.8	new	202304140814	202802030820	false
42031	13.4	new	202209191021	202609142146	true
42046	18.9	new	202012201301	202712172208	true
42056	17.4	new	202305310429	202607110231	true
42858	11.9	new	202201301844	202709121110	false
42500	10.2	new	202201301724	202711172157	false
42504	10.1	new	202210221059	202707301609	false
42509	16.8	new	202302072044	202711180640	true
69216	16.5	new	202106021023	202705181308	false
42983	13.9	new	202008150429	202804031644	false
43039	16.1	new	202204150104	202609152307	false
42523	16.0	new	202201072129	202612030542	false
42524	12.7	new	202105260638	202704191255	false
69906	16.6	new	202209150516	202612081659	false
69888	16.9	new	202111140203	202707221235	false
69760	12.0	new	202103312053	202611102108	false
69814	19.2	new	202303031920	202611240155	false
69904	19.9	new	202009170643	202702090141	false
69880	17.3	new	202106060243	202608311503	false
69886	19.1	new	202211130808	202806082144	false
69898	13.2	new	202109010148	202704051412	false
72571	14.0	new	202201021944	202712020042	false
72583	15.5	new	202009182251	202610080911	true
72569	12.3	new	202207232226	202612241012	true
72575	13.3	new	202305081216	202705101616	false
72572	18.0	new	202010090438	202707122110	false
72570	18.0	new	202207231357	202609180039	false
72576	18.5	new	202108160533	202704042108	false
72568	13.4	new	202010051833	202710271505	false
73286	16.5	new	202204231620	202702252232	false
72261	14.5	new	202102191350	202711200944	false
72588	12.4	new	202012280113	202803180123	true
42283	15.4	new	202103312240	202609170432	false
42378	13.1	new	202109300231	202702020401	false
42391	18.0	new	202010182233	202701121146	false
42432	12.6	new	202101050635	202612101350	false
69993	15.2	new	202106081611	202608162326	false
70023	16.3	new	202208231016	202703270859	false
70113	14.8	new	202207192059	202706281607	true
70125	16.3	new	202105140804	202802110104	false
70143	16.6	new	202212151602	202805142009	true
69956	15.7	new	202104231305	202707260332	false
69992	17.0	used	202112281242	202703052228	false
70130	16.9	new	202207312150	202708300639	false
69948	10.3	new	202203191510	202705062313	false
69954	10.7	new	202101091426	202704122120	false
43501	15.5	new	202211191513	202711290704	false
43454	15.8	new	202305251655	202802111637	true
43053	10.8	new	202303111751	202706170813	true
43503	13.0	used	202110040147	202701210239	false
43506	15.7	new	202207300933	202701181735	false
43512	17.4	new	202012101239	202705122006	false
43514	10.6	new	202102161215	202803252259	false
43515	10.7	new	202304110432	202701272128	false
43527	16.0	new	202104091817	202608162148	false
43528	15.2	new	202301281318	202707171155	false
43538	18.2	new	202104170145	202611232042	false
43539	17.1	new	202211221527	202707182309	false
43541	19.2	new	202205100400	202802271942	false
43558	15.8	used	202012200139	202612182154	false
43612	16.5	new	202201271206	202801141548	false
43619	13.4	new	202203171842	202806030410	false
43621	18.4	new	202109282210	202610130820	false
75679	19.6	new	202210141836	202801071742	true
69996	17.2	new	202306212238	202702031621	false
43689	14.5	new	202209061027	202801202010	true
43690	19.5	new	202104240300	202612171824	false
43691	16.1	used	202106081717	202707020112	false
43135	19.1	new	202111150509	202608291345	false
43136	11.0	new	202104080009	202706040137	false
43137	14.2	new	202112021126	202611161818	false
43138	14.2	new	202202140658	202612051712	false
43139	10.4	new	202208121242	202802281710	true
43370	19.9	used	202009102317	202708161553	true
43119	15.9	new	202103251934	202704130359	true
43120	11.3	new	202109240538	202803250959	false
70116	17.7	new	202207081011	202806111620	false
70122	17.8	new	202011281939	202711271315	false
70128	19.0	new	202012130124	202708012248	false
70140	14.3	new	202111151852	202801271219	false
70146	17.6	new	202208172343	202706090405	false
69952	14.8	new	202011270049	202712060143	true
69958	12.0	new	202210220833	202801131516	false
GIFTCARDHOLIDAY	15.3	new	202204101701	202710121502	false
75925	10.9	new	202109081848	202609130834	false
75924	13.3	new	202105140943	202609070610	false
76187	10.4	used	202204082050	202806080625	false
76179	15.1	new	202303271833	202707272010	false
76325fam	16.2	new	202104011334	202703301936	false
69994	18.2	new	202112300025	202704011318	true
70144	16.0	new	202202010343	202712231903	false
69953	15.8	new	202206130353	202701270236	false
69995	18.3	new	202107240940	202801120657	false
44047	19.5	used	202103221526	202610051204	false
44070	16.3	new	202110182100	202804180023	true
44126	14.6	new	202203221243	202702122241	true
44139	19.1	new	202107280850	202709110011	false
44141	19.1	new	202008142218	202701231215	false
44149	12.7	new	202307122233	202712181743	false
44155	16.2	new	202008181655	202611132323	false
44156	19.2	new	202302270149	202612100936	false
43940	12.7	new	202008141743	202702142117	false
43941	13.9	new	202304010104	202711121816	false
43942	15.1	new	202109201141	202705211204	false
43944	14.0	new	202205170749	202609132306	true
73463fam	17.2	new	202304091002	202805010318	false
73466fam	15.3	new	202203200505	202609091836	false
73847	18.1	new	202203011331	202704092233	false
44291	11.4	new	202109011826	202708241740	false
44292	14.3	new	202010280350	202801290901	false
43985	16.0	new	202106052245	202611230928	false
71278	13.4	new	202304280747	202706051858	false
76676	10.2	new	202102050337	202804240259	false
44324	10.8	new	202112292216	202803191316	false
78353	19.8	new	202301172133	202803010223	false
78370	16.1	new	202302132005	202701070610	false
78325	14.9	new	202205041235	202805271754	false
78338	10.9	new	202206281536	202608210625	false
77936	17.5	new	202203250517	202712162345	false
77935	14.2	new	202203250313	202806240930	false
77937	17.8	new	202302250947	202711281205	false
80444	14.0	new	202201261446	202712060953	true
76831	16.3	new	202102070355	202709180048	false
76837	18.7	new	202202161353	202705080144	false
76690	12.6	new	202012230800	202805170726	false
76714	11.8	new	202302030319	202707031708	false
76748	16.4	new	202304090334	202608202105	false
76832	10.7	new	202301180217	202706151202	false
76838	11.4	new	202201221302	202610100922	false
76856	11.0	new	202303281725	202708052137	false
77353	14.3	new	202210031132	202711302122	false
77418	15.6	new	202112181832	202705011355	false
77454	11.3	new	202210050819	202710120548	true
77322	11.1	new	202103071942	202608161058	true
77352	15.5	new	202206112205	202707271724	false
43891	17.1	new	202009251959	202806041510	false
43892	12.6	new	202209161458	202803081626	false
43906	15.9	new	202302062104	202610151904	false
43925	19.4	new	202110112329	202710210600	false
69382fam	18.6	new	202201312232	202608070231	false
69652	19.0	new	202108151442	202805081043	true
78369	19.2	new	202208262349	202705080329	true
44819	12.9	new	202209061545	202806210210	false
45403	18.3	new	202008251156	202804211709	false
45406	15.2	new	202111260757	202704101507	true
45435	15.4	new	202306271213	202707150415	false
45436	13.4	new	202203022345	202610152307	false
45445	13.0	new	202211170738	202703110041	false
45451	12.6	new	202101201355	202702231050	false
45453	18.8	new	202201101738	202712150324	false
45454	14.2	new	202205280845	202712170100	true
43135fam	16.9	new	202011062333	202609132224	false
79546	15.9	new	202207012027	202707211123	false
2025fam	19.3	new	202101171544	202712270857	false
44717	19.8	new	202107301702	202701202314	false
79702	18.2	new	202302190321	202611120420	false
79708	12.8	new	202302160508	202607211233	false
76828	11.2	used	202202250748	202803122104	false
76840	17.9	new	202108060456	202710100147	true
76677	15.4	new	202206180707	202712132211	false
76689	11.5	new	202303291446	202711290409	true
76695	19.8	new	202008181147	202801241526	false
76707	10.9	used	202102230153	202612131724	false
69220	13.5	new	202301041547	202710140703	false
79514	11.6	new	202303211800	202703070218	false
79628	16.4	new	202209150441	202806011532	false
44933	17.5	new	202012190848	202711170502	true
44934	15.6	new	202101050704	202803142255	false
44935	12.3	new	202302111733	202802241317	false
44936	16.7	new	202010021809	202609152039	false
44937	16.8	used	202204021809	202712030910	false
68727	19.2	new	202009171813	202703150914	false
68728	12.6	new	202208291845	202704221028	true
79706	18.2	new	202110200935	202705272200	false
79724	13.7	new	202302190824	202705051756	false
80484	12.1	new	202101071759	202711280645	false
80657	19.1	new	202211150056	202804221950	false
80678	15.4	new	202108251827	202802291302	false
81105	16.1	new	202107232155	202609160436	false
81117	19.7	new	202303030824	202710241510	true
81123	13.1	new	202301310641	202608071010	false
81141	15.7	new	202108271521	202706120113	false
81102	16.5	new	202201252017	202710170356	false
81108	12.3	new	202104260607	202611122311	false
81114	18.2	new	202208031027	202704190125	true
81132	17.6	new	202206140205	202707200739	false
81144	15.4	new	202009151316	202806041521	false
81107	11.3	new	202202200224	202707051702	false
81113	16.4	new	202103191637	202707301214	false
81119	15.0	new	202201140820	202705022000	true
81125	11.3	new	202107180150	202802041304	false
81106	14.8	new	202109170837	202610082252	false
81118	15.9	new	202201170218	202608100314	false
81124	13.2	new	202209300044	202706231953	false
81115	15.7	new	202205132133	202710142252	true
81121	19.2	new	202108091007	202609071737	false
76833	16.0	new	202008131826	202711030635	false
76857	11.6	new	202208231957	202708220844	false
76674	11.0	new	202110240519	202705051148	true
76698	13.7	new	202012120529	202804241116	false
69310	17.5	new	202301120234	202805120402	false
69328	19.4	new	202201021259	202610210536	true
69221	10.9	new	202202141154	202801042311	false
79665	15.5	new	202206211756	202708182129	false
79695	13.4	new	202107230415	202608151112	false
79701	15.5	new	202106041645	202705121446	true
79469	15.8	new	202109042343	202610111714	false
79481	18.4	new	202212150434	202704281142	false
79517	19.6	used	202306071747	202712061639	false
79679	18.0	new	202105010850	202703020654	false
79703	10.4	new	202010180430	202612230351	true
79470	17.8	new	202203110615	202611272224	false
79482	14.9	new	202008062034	202612221334	false
80825	11.2	new	202212181819	202711281221	false
81122	14.9	new	202202262021	202804080359	false
81231	14.8	new	202008081003	202704261639	false
81213	15.6	new	202110160409	202804142001	false
81219	18.8	used	202012170942	202611211328	true
81232	15.4	new	202208281915	202802200256	false
81181	15.9	new	202211130720	202610211214	false
77713	17.0	used	202101271107	202612290601	false
79704	10.7	new	202210122114	202607301242	false
79418fam	13.1	new	202104240130	202803060258	true
79431fam	14.8	new	202103180134	202712091854	false
79769	17.5	new	202104291807	202706021417	false
79775	15.2	new	202207151130	202803220804	false
79768	17.0	new	202108032048	202709210333	true
79774	11.5	new	202010081851	202706032133	false
79764	10.8	new	202212130005	202702181702	false
79776	16.7	new	202008210154	202704050805	false
79742	11.0	new	202107220339	202608302319	false
79766	19.1	new	202206082104	202802280401	false
79741	14.3	new	202102241348	202609182056	false
77428	19.0	new	202306271945	202801041506	false
77326	10.2	new	202105291500	202609190659	false
77338	13.0	new	202105261624	202705162046	false
77350	17.7	new	202305310925	202710121216	false
77336	14.7	new	202201170707	202711280100	false
77384	13.9	new	202203240016	202703172210	false
77324	14.8	new	202201230220	202609062053	false
77365	14.8	new	202304271913	202608251332	false
77371	19.4	new	202012311653	202702141956	false
69200	18.8	new	202012171124	202801250039	false
69206	19.1	new	202205070454	202706192133	false
69212	11.5	new	202204171815	202710291318	false
69198	13.1	new	202110170826	202703240151	true
69204	11.0	new	202204121811	202710240307	false
69210	12.3	new	202105042240	202607200332	false
69199	11.9	new	202207240115	202702030205	false
69205	12.9	new	202307111034	202609172254	true
69211	14.7	new	202108311940	202607180217	false
69201	12.0	new	202106100832	202804070252	false
69207	16.5	new	202210172329	202704110026	false
69213	13.4	used	202106281729	202805052011	false
69203	18.9	new	202106231524	202607181540	false
69209	19.7	new	202305112257	202703250434	false
69215	10.9	new	202211121211	202711181950	false
69202	18.6	new	202207161338	202712240105	false
69208	18.0	new	202307100627	202706141538	false
69214	13.1	new	202201080545	202803311921	false
70407	10.3	new	202201021342	202703180738	false
70485	10.3	new	202302260849	202708110223	false
70491	12.5	new	202305291503	202712292111	false
70429	16.1	new	202010301344	202708230836	false
70447	12.1	new	202302280950	202610101913	false
70471	18.3	new	202107262332	202610220350	false
70489	14.2	new	202109121215	202711080733	false
70501	11.2	used	202304130117	202611200702	false
70406	19.8	new	202107221627	202608261031	false
69329	16.8	new	202205202223	202609010016	false
69219	14.2	new	202104010631	202703281003	false
69327	11.9	new	202102010251	202701181257	true
69357	19.3	new	202205131025	202610092257	false
69218	14.8	new	202302111016	202707231902	false
69332	15.4	new	202302120243	202712250114	false
76406	13.8	new	202201050706	202802090816	true
71836	17.8	new	202103041212	202705122051	false
71835	16.7	new	202302231938	202703120734	false
71839	15.8	used	202206190059	202708300307	false
79765	14.8	new	202103190437	202707171046	false
79743	18.5	new	202202220201	202710130539	false
79767	18.5	new	202009090434	202703141905	true
79773	11.9	new	202103300516	202709020623	false
79469fam	16.4	new	202301072216	202803310845	false
79780fam	19.8	new	202212250031	202708020624	false
79481fam	19.7	new	202110060139	202711182041	false
79826	18.4	new	202112241450	202703202003	false
79856	13.8	new	202009141424	202611262012	false
46447	12.6	new	202201182259	202711111011	false
46448	14.1	new	202012090910	202803230230	true
46449	11.2	new	202203160012	202801131347	false
46450	15.9	used	202012130449	202806162252	false
46453	20.0	used	202307200402	202701152344	false
46118	19.6	new	202202011640	202703302121	false
46143	16.1	new	202009111117	202705170311	false
46144	11.7	new	202304010755	202701110630	false
46148	17.9	new	202207051141	202711110049	false
46149	12.1	used	202106011757	202804250022	true
46094	11.9	used	202104262238	202610240900	false
46103	10.4	new	202306231239	202804290759	false
72625	15.1	used	202103110953	202801101235	false
72626	14.6	new	202008301448	202703241023	false
72624	13.0	new	202305240445	202801232142	false
72622	16.3	new	202108040539	202712110245	false
72628	10.3	new	202106112258	202610020812	false
46278	18.5	new	202104041946	202805251406	true
70448	19.6	new	202202061818	202609222042	true
70484	17.6	new	202204300653	202704301522	false
70490	11.9	new	202206161528	202801282201	false
70404	18.3	new	202011151950	202704171718	true
70470	15.7	new	202212180148	202608051354	false
77463	13.0	new	202106012223	202801151024	false
77325	19.7	new	202307101816	202706062314	false
77331	11.9	new	202010302114	202801311247	false
77415	15.6	new	202008170002	202610090051	false
77417	11.8	new	202103060257	202608100149	false
77453	17.3	new	202305241623	202708011931	false
45947	10.9	new	202304152338	202705011336	true
45966	18.1	new	202111290155	202712100855	false
45967	17.6	new	202307101642	202607162206	true
72890	19.9	new	202211251827	202607142046	false
72896	17.6	new	202304051720	202709011549	false
72889	10.6	new	202103260102	202708030432	false
72901	11.1	new	202107141310	202607181929	false
72887	16.8	new	202203220735	202712100503	false
72891	10.7	new	202104091347	202701151539	false
79868	16.6	new	202202121838	202702081231	false
79886	12.4	new	202110031710	202611230136	false
79904	15.7	new	202303011443	202806111957	true
71025	13.0	new	202301061549	202804120152	false
71031	16.4	new	202108170603	202608210224	false
70941	12.0	new	202306141911	202707261534	false
70959	13.5	new	202305170537	202611280336	false
70971	15.5	new	202208091814	202803172231	false
70977	14.7	new	202208211004	202702241844	false
70983	15.8	used	202110110822	202707061549	false
71001	10.4	new	202008120320	202704220512	false
70952	11.8	new	202108252206	202711280815	false
71036	12.7	new	202210231252	202704302133	true
70934	18.7	new	202012050056	202802022019	false
70970	15.9	new	202008252345	202610021657	false
71000	12.2	new	202206221528	202801181700	false
71034	12.3	new	202303191349	202707210928	false
70938	14.3	new	202208211547	202707230458	false
70980	13.4	new	202103091243	202701141311	false
70986	19.0	used	202102012206	202805211335	false
71035	15.5	new	202204080429	202706060607	false
70969	12.0	new	202208191214	202712081821	false
70987	11.0	new	202101070730	202805300500	false
70486	15.7	new	202304181837	202607141937	false
70469	12.9	new	202204162322	202709301049	false
70487	17.3	new	202106111454	202706172305	false
74017	19.3	new	202009021714	202703230943	false
74016	13.0	new	202210240639	202607121058	false
76781	15.9	new	202207112320	202801181300	true
77654fam	14.1	new	202208310603	202708160859	true
77656fam	19.6	used	202011190215	202706050917	false
67289fam	16.3	new	202210200535	202611191014	false
77914	14.8	new	202211300526	202708091621	true
77928	16.8	new	202009301128	202708271049	false
78091fam	10.3	new	202301231559	202707021346	false
46322	15.4	new	202107021511	202705032129	true
46323	10.4	used	202104100128	202711011206	true
46324	11.2	new	202110220217	202806031522	false
46326	16.8	new	202112230053	202711162058	false
79855	15.4	new	202011030458	202801120356	false
79867	19.7	new	202305082044	202611092149	false
79885	14.5	used	202012251447	202707270740	false
79903	19.4	new	202302072327	202710190418	false
46383	13.1	new	202306161142	202708060621	false
79865	17.9	new	202307140225	202709190558	false
79889	10.7	used	202105160332	202612021151	false
79864	15.5	new	202304090728	202609112346	false
79804	14.7	new	202306141921	202610061814	false
79834	17.9	new	202104070333	202709021650	false
79852	14.9	new	202008130752	202712061007	false
79870	11.3	new	202109160045	202610311556	false
79888	16.1	new	202107251824	202607291523	false
79800	17.3	new	202206080038	202609030901	false
71032	14.8	new	202201240443	202608150425	false
70942	13.7	new	202203060249	202702210418	false
70960	11.5	used	202306030123	202703181311	false
70972	17.9	new	202303082037	202610280818	false
71002	11.9	new	202104290708	202607281011	false
71033	18.0	new	202201161045	202612131427	true
38261fam	12.7	new	202208221751	202801130621	false
46214	12.9	used	202304080701	202801300050	false
79830	18.1	new	202303141623	202706242129	false
79854	11.2	new	202102141352	202805191421	false
79860	16.5	new	202112080632	202704111219	false
79914	16.0	used	202302251836	202612070428	false
79827	10.3	used	202108010600	202612140756	false
79833	13.6	new	202008182322	202704011004	false
79875	11.9	new	202305280010	202611141510	false
79887	19.1	new	202304230104	202612151258	false
80055	11.0	new	202102160008	202709030357	false
80083	19.4	new	202101030933	202612040320	false
80086	18.5	new	202102241009	202806060124	false
73465	12.2	new	202012151203	202801161714	true
